TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore,NumberCineastResults
3584f2e1-e562-4e4c-bf25-809c9f020200,KIST,LNA,48093531,1,171,363,1112,171,10000,0.5,86.0,0.266425,0.375,0.5,0.25,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,STA,191997409,1,224,575,1766,224,10000,0.6666667,78.0,0.3485,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,SQA,153643076,1,224,575,1766,224,10000,0.6666667,78.0,0.3485,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,NA,133129026,1,224,575,1766,224,10000,0.6666667,78.0,0.3485,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,IDA,85968449,1,224,575,1766,224,10000,0.6666667,79.0,0.3485,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,VITRIVR,3331966,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,CLUSTER,130818014,1,1610,575,1766,1610,5054,0.6666667,87.0,0.68955284,0.5,24.33334,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020400,KIST,LNA,100688263,1,224,575,1766,224,10000,0.6666667,79.0,0.3485,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,STA,39859999,1,-1,-1,1474,-1,10000,-1.0,89.0,0.1683,0.25,0.33333334,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,SQA,82598327,1,-1,-1,1474,-1,10000,-1.0,89.0,0.1683,0.25,0.33333334,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,NA,166424735,1,-1,-1,1474,-1,10000,-1.0,88.0,0.1683,0.25,0.33333334,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,IDA,38608858,1,-1,-1,1474,-1,10000,-1.0,90.0,0.1683,0.25,0.33333334,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,VITRIVR,2150073,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,CLUSTER,31875930,1,-1,-1,1474,-1,5091,-1.0,92.0,0.3305834,0.16666667,8.166663,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f020300,KIST,LNA,95957187,1,-1,-1,1474,-1,10000,-1.0,89.0,0.1683,0.25,0.33333334,0.16666667,10000
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,STA,2290613,1,1,15,132,1,394,1.0,63.0,1.0,1.5,1.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,SQA,1304141,1,1,15,132,1,394,1.0,63.0,1.0,1.5,1.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,NA,1220366,1,1,15,132,1,394,1.0,63.0,1.0,1.5,1.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,IDA,2430288,1,1,15,132,1,394,1.0,63.0,1.0,1.5,1.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,VITRIVR,1322753,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,CLUSTER,2944645,1,47,15,132,47,227,2.0,74.0,1.7356828,1.0,35.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030100,KIST,LNA,1646028,1,1,15,132,1,394,1.0,63.0,1.0,1.5,1.0,1.0,394
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,STA,27671242,1,115,66,1276,115,3542,0.5,70.0,0.50028235,0.75,1.0,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,SQA,13589782,1,115,66,1276,115,3542,0.5,68.0,0.50028235,0.75,1.0,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,NA,11687903,1,115,66,1276,115,3542,0.5,68.0,0.50028235,0.75,1.0,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,IDA,12927172,1,115,66,1276,115,3542,0.5,68.0,0.50028235,0.75,1.0,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,VITRIVR,1141731,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,CLUSTER,12738021,1,262,66,1276,262,2700,1.0,78.0,0.6562963,0.75,7.5,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030300,KIST,LNA,13310803,1,115,66,1276,115,3542,0.5,68.0,0.50028235,0.75,1.0,0.5,3542
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,STA,102045,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,SQA,60507,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,NA,31249,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,IDA,72288,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,VITRIVR,87322,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,CLUSTER,139004,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030200,KIST,LNA,31798,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,0
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,STA,32452080,1,1137,187,1549,1137,10000,0.5,97.0,0.5,0.75,0.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,SQA,145551042,1,1137,187,1549,1137,10000,0.5,95.0,0.5,0.75,0.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,NA,39884203,1,1137,187,1549,1137,10000,0.5,97.0,0.5,0.75,0.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,IDA,34681199,1,1137,187,1549,1137,10000,0.5,97.0,0.5,0.75,0.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,VITRIVR,4496441,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,CLUSTER,49006026,1,703,187,1549,703,5163,1.5,98.0,0.9684292,0.5,22.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f030400,KIST,LNA,34827123,1,1137,187,1549,1137,10000,0.5,97.0,0.5,0.75,0.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,STA,15662223,1,1133,582,897,1133,2770,1.0,84.0,1.0,1.5,1.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,SQA,9156893,1,1133,582,897,1133,2770,1.0,83.0,1.0,1.5,1.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,NA,8295509,1,1133,582,897,1133,2770,1.0,83.0,1.0,1.5,1.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,IDA,10314004,1,1133,582,897,1133,2770,1.0,83.0,1.0,1.5,1.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,VITRIVR,768456,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,CLUSTER,8826856,1,949,582,897,949,1728,1.0,88.0,1.6030092,1.5,34.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040300,KIST,LNA,14152720,1,1133,582,897,1133,2770,1.0,83.0,1.0,1.5,1.0,1.0,2770
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,STA,120265585,1,7021,1359,1581,7021,10000,0.5,97.0,0.5023,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,SQA,225691184,1,7021,1359,1581,7021,10000,0.5,96.0,0.5023,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,NA,81594644,1,7021,1359,1581,7021,10000,0.5,97.0,0.5023,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,IDA,82772479,1,7021,1359,1581,7021,10000,0.5,97.0,0.5023,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,VITRIVR,9120721,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,CLUSTER,89275782,1,2961,1359,1581,2961,4867,0.5,98.0,1.0320526,0.5,50.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040200,KIST,LNA,85390288,1,7021,1359,1581,7021,10000,0.5,97.0,0.5023,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,STA,54923513,1,8253,1935,2351,8253,10000,0.33333334,57.0,0.34033334,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,SQA,47143643,1,8253,1935,2351,8253,10000,0.33333334,58.0,0.34033334,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,NA,163070560,1,8253,1935,2351,8253,10000,0.33333334,56.0,0.34033334,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,IDA,127425175,1,8253,1935,2351,8253,10000,0.33333334,57.0,0.34033334,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,VITRIVR,28253719,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,CLUSTER,89496965,1,4518,1935,2351,4518,6088,0.33333334,66.0,0.5590232,0.5,32.000023,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040100,KIST,LNA,67525884,1,8253,1935,2351,8253,10000,0.33333334,57.0,0.34033334,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,STA,77882187,1,941,722,3336,941,19917,0.6666667,99.0,0.19753866,0.33333334,1.0,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,SQA,308642674,1,941,722,3336,941,19917,0.6666667,96.0,0.19753866,0.33333334,1.0,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,NA,480890185,1,941,722,3336,941,19917,0.6666667,94.0,0.19753866,0.33333334,1.0,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,IDA,451652402,1,941,722,3336,941,19917,0.6666667,95.0,0.19753866,0.33333334,1.0,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,VITRIVR,5040045,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,CLUSTER,338280147,1,670,722,3336,670,10978,1.0,96.0,0.35838744,0.5,52.702118,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f040400,KIST,LNA,396769172,1,941,722,3336,941,19917,0.6666667,95.0,0.19753866,0.33333334,1.0,0.012485931,20000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,STA,42379203,1,-1,-1,2213,-1,10000,-1.0,86.0,0.50445,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,SQA,30110791,1,-1,-1,2213,-1,10000,-1.0,87.0,0.50445,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,NA,69165882,1,-1,-1,2213,-1,10000,-1.0,86.0,0.50445,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,IDA,98473797,1,-1,-1,2213,-1,10000,-1.0,86.0,0.50445,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,VITRIVR,3274445,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,CLUSTER,122503139,1,-1,-1,2213,-1,6017,-1.0,92.0,0.8383746,0.5,54.5,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050100,KIST,LNA,49754218,1,-1,-1,2213,-1,10000,-1.0,86.0,0.50445,0.75,1.0,0.5,10000
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,STA,252243,1,-1,-1,16,-1,29,-1.0,0.0,1.0,1.0,1.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,SQA,82879,1,-1,-1,16,-1,29,-1.0,0.0,1.0,1.0,1.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,NA,1902830,1,-1,-1,16,-1,29,-1.0,0.0,1.0,1.0,1.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,IDA,102326,1,-1,-1,16,-1,29,-1.0,0.0,1.0,1.0,1.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,VITRIVR,18067,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,CLUSTER,162102,1,-1,-1,16,-1,23,-1.0,0.0,1.2608696,1.0,3.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050400,KIST,LNA,93454,1,-1,-1,16,-1,29,-1.0,0.0,1.0,1.0,1.0,1.0,29
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,STA,28450446,1,336,292,975,336,10000,0.2857143,73.0,0.28734288,0.42857146,0.42857143,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,SQA,27381838,1,336,292,975,336,10000,0.2857143,72.0,0.28734288,0.42857146,0.42857143,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,NA,30428736,1,336,292,975,336,10000,0.2857143,72.0,0.28734288,0.42857146,0.42857143,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,IDA,31847294,1,336,292,975,336,10000,0.2857143,72.0,0.28734288,0.42857146,0.42857143,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,VITRIVR,2846032,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,CLUSTER,38280793,1,107,292,975,107,5091,2.2857144,84.0,0.5644134,0.2857143,13.999996,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050300,KIST,LNA,28360808,1,336,292,975,336,10000,0.2857143,72.0,0.28734288,0.42857146,0.42857143,0.2857143,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,STA,37198192,1,88,75,1329,88,10000,0.6666667,64.0,0.37531668,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,SQA,23615402,1,88,74,1329,88,10000,0.6666667,64.0,0.37531668,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,NA,30548313,1,88,74,1329,88,10000,0.6666667,64.0,0.37531668,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,IDA,28106133,1,88,74,1329,88,10000,0.6666667,64.0,0.37531668,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,VITRIVR,3122683,1,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,CLUSTER,39305407,1,155,75,1329,155,6201,2.0,81.0,0.60525185,0.33333334,10.666665,0.33333334,10000
3584f2e1-e562-4e4c-bf25-809c9f050200,KIST,LNA,29796839,1,88,74,1329,88,10000,0.6666667,64.0,0.37531668,0.5,0.6666667,0.33333334,10000
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,STA,233230260,2,-1,-1,2504,-1,12476,-1.0,89.0,0.18526238,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,SQA,133037638,2,-1,-1,2504,-1,12476,-1.0,90.0,0.19044566,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,NA,116972283,2,-1,-1,2504,-1,12476,-1.0,90.0,0.18352406,0.25,0.41503352,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,IDA,202198793,2,-1,-1,2504,-1,12476,-1.0,89.0,0.1837793,0.25,0.41271445,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,VITRIVR,18361683,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,CLUSTER,101455842,2,-1,-1,2504,-1,7937,-1.0,92.0,0.28835413,0.16666667,6.25,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010518d001,KIST,LNA,76629529,2,-1,-1,2504,-1,12476,-1.0,91.0,0.18326601,0.25,0.3800752,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,STA,261098892,2,-1,-1,2504,-1,12476,-1.0,88.0,0.18523565,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,SQA,132764813,2,-1,-1,2504,-1,12476,-1.0,90.0,0.19044566,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,NA,48233123,2,-1,-1,2504,-1,12476,-1.0,91.0,0.18342698,0.25,0.41619435,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,IDA,83593733,2,-1,-1,2504,-1,12476,-1.0,90.0,0.18369362,0.25,0.41601792,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,VITRIVR,8157889,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,CLUSTER,75822492,2,-1,-1,2504,-1,7937,-1.0,92.0,0.28831214,0.16666667,6.25,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010508d001,KIST,LNA,51183075,2,-1,-1,2504,-1,12476,-1.0,91.0,0.18329476,0.25,0.4202869,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,STA,55746861,2,-1,-1,2504,-1,12476,-1.0,90.0,0.18559635,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,SQA,62538405,2,-1,-1,2504,-1,12476,-1.0,91.0,0.19044566,0.25,0.4166667,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,NA,72142684,2,-1,-1,2504,-1,12476,-1.0,91.0,0.18356958,0.25,0.4160264,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,IDA,118952448,2,-1,-1,2504,-1,12476,-1.0,90.0,0.18389297,0.25,0.41504094,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,VITRIVR,1802346,2,-1,-1,0,-1,0,-1.0,0.0,NaN,-1.0,-1.0,-1.0,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,CLUSTER,99037513,2,-1,-1,2504,-1,7937,-1.0,92.0,0.28908908,0.16666667,6.25,0.16666667,12476
3584f2e1-e562-4e4c-bf25-80010548d001,KIST,LNA,128711574,2,-1,-1,2504,-1,12476,-1.0,90.0,0.18330848,0.25,0.41474652,0.16666667,12476
